main_id,st_name,dist,dist_name,start_time,end_time,side,from,to,miles,section,one_way,week_1,week_2,week_3,week_4,week_5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,every_day,year_round,north_end_pilot,timestamp,parent,losta,hista
3547,Townsend St,10R,Roxbury,12:00,16:00,Odd,Washingston St,Walnut Ave,0.2131,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-06 19:54:41+00,TOWNS1,0,1125
3548,Townsend St,10R,Roxbury,12:00,16:00,Even,Washington St,Walnut Ave,0.2131,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-23 18:29:53+00,TOWNS1,0,1125
3549,Westminster Ave,10R,Roxbury,12:00,16:00,Odd,Washington St,Walnut Ave,0.2110,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-23 18:29:32+00,WESTM1,0,1114
3550,Westminster Ave,10R,Roxbury,12:00,16:00,Even,Washington St,Walnut Ave,0.2110,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-06 19:56:28+00,WESTM1,0,1114
3551,Brooks St,9,East Boston,08:00,12:00,Odd,Bremen St,Chelsea St,0.0420,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:18:42+00,BROOK12,0,222
3552,Brooks St,9,East Boston,08:00,12:00,Even,Bremen St,Chelsea St,0.0420,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:18:32+00,BROOK12,0,222
3553,Jerome St,3,North Dorchester,08:00,12:00,Odd,Cushing Ave,Everett Ave,0.0642,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:21:02+00,JEROM1,346,685
3554,Jerome St,3,North Dorchester,08:00,12:00,Even,Cushing Ave,Everett Ave,0.0642,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:22:12+00,JEROM1,346,685
3555,Marion St,9,East Boston,08:00,12:00,Odd,Chelsea St,Bremen St,0.0409,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2020-03-30 12:12:50+00,MARIO2,2874,3090
3556,Marion St,9,East Boston,08:00,12:00,Even,Chelsea St,Bremen St,0.0409,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2020-03-30 12:12:42+00,MARIO2,2874,3090
3557,O'Connell Rd,7,South Dorchester,08:00,12:00,Odd,Washington St,Valley Rd,0.1386,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:29:58+00,OCONN1,0,732
3558,O'Connell Rd,7,South Dorchester,08:00,12:00,Even,Washington St,Valley Rd,0.1386,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:30:38+00,OCONN1,0,732
3559,Prescott St,9,East Boston,08:00,12:00,Odd,Chelsea St,Bremen St,0.0413,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:33:25+00,PRESC3,1302,1520
3560,Prescott St,9,East Boston,08:00,12:00,Even,Chelsea St,Bremen St,0.0413,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:34:01+00,PRESC3,1302,1520
3561,Putnam St,9,East Boston,08:00,12:00,Odd,Chelsea St,Bremen St,0.0415,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:38:25+00,PUTNA1,2285,2504
3562,Putnam St,9,East Boston,08:00,12:00,Even,Chelsea St,Bremen St,0.0415,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:39:02+00,PUTNA1,2285,2504
3563,Ashmont Park,7,South Dorchester,08:00,12:00,Odd,Ashmont St,Dead End,0.0447,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2015-04-15 18:32:33+00,ASHMO2,0,236
3564,Ashmont Park,7,South Dorchester,08:00,12:00,Even,Ashmont St,Dead End,0.0447,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2015-04-15 18:33:07+00,ASHMO2,0,236
3565,Marlowe St,7,South Dorchester,08:00,12:00,Odd,Park St,Vinson St,0.0676,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2015-04-15 18:34:49+00,MARLO1,0,357
3566,Marlowe St,7,South Dorchester,08:00,12:00,Even,Park St,Vinson St,0.0676,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2015-04-15 18:35:22+00,MARLO1,0,357
3567,Valley Rd,7,South Dorchester,08:00,12:00,Odd,Dorchester Ave,Washington St,0.1648,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-15 18:37:31+00,VALLE1,0,870
3568,Valley Rd,7,South Dorchester,08:00,12:00,Even,Dorchester Ave,Washington St,0.1648,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-15 18:37:23+00,VALLE1,0,870
3569,Fuller St,7,South Dorchester,08:00,12:00,Odd,Dorchester Ave,Washington St,0.3604,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-15 19:03:27+00,FULLE1,0,1903
3570,Fuller St,7,South Dorchester,08:00,12:00,Even,Dorchester Ave,Washington St,0.3604,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-15 19:04:09+00,FULLE1,0,1903
3571,Commonwealth Ave,4,Allston/Brighton,08:00,12:00,Even,Lake St,Chestnut Hill Ave,0.6845,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-15 19:19:07+00,COMMO1,25139,28753
3572,George R Visconti Rd,9,East Boston,05:00,07:00,,Chelsea St,Havre St,0.1161,,f,t,t,t,t,t,f,f,f,t,f,f,f,f,f,f,2015-04-16 15:45:57+00,GEORG1,222,835
3573,Rugdale Rd,7,South Dorchester,08:00,12:00,Odd,Washington St,Valley Rd,0.1725,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-23 14:51:02+00,RUGDA1,0,911
3574,Rugdale Rd,7,South Dorchester,08:00,12:00,Even,Washington St,Valley Rd,0.1725,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-23 14:51:50+00,RUGDA1,0,911
3575,Fowler St,3,North Dorchester,08:00,12:00,Odd,Glenway St,Greenwood St,0.1699,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 14:56:36+00,FOWLE2,385,1282
3576,Fowler St,3,North Dorchester,08:00,12:00,Even,Glenway St,Greenwood St,0.1699,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 14:57:19+00,FOWLE2,385,1282
3577,Mt Vernon St,3,North Dorchester,08:00,12:00,Odd,Dorchester Ave,Buttonwood St,0.0479,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2015-04-23 15:00:35+00,MT VE7,1163,1416
3578,Mt Vernon St,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Buttonwood St,0.0479,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2015-04-23 15:01:43+00,MT VE7,1163,1416
3579,Helen St,3,North Dorchester,12:00,16:00,Odd,Bernard St,Talbot Ave,0.0765,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 15:17:37+00,HELEN1,0,404
3580,Helen St,3,North Dorchester,12:00,16:00,Even,Bernard St,Talbot Ave,0.0765,,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 15:18:17+00,HELEN1,0,404
3581,Kerwin St,3,North Dorchester,12:00,16:00,Odd,Bernard St,Talbot Ave,0.1337,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:07:52+00,KERWI1,0,706
3582,Kerwin St,3,North Dorchester,12:00,16:00,Even,Bernard St,Talbot Ave,0.1337,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:08:27+00,KERWI1,0,706
3583,West Park St,3,North Dorchester,12:00,16:00,Odd,Standish St,Bernard St,0.0739,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:11:20+00,WEST 21,0,390
3584,West Park St,3,North Dorchester,12:00,16:00,Even,Standish St,Bernard St,0.0739,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:12:27+00,WEST 21,0,390
3585,Levant St,3,North Dorchester,08:00,12:00,Odd,Geneva Ave,Topliff St,0.1369,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:14:49+00,LEVAN1,0,723
3586,Levant St,3,North Dorchester,08:00,12:00,Even,Geneva Ave,Topliff St,0.1369,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:15:22+00,LEVAN1,0,723
3587,Tebroc St,3,North Dorchester,08:00,12:00,Odd,Bowdoin St,Levant St,0.0468,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:17:05+00,TEBRO1,0,247
3588,Tebroc St,3,North Dorchester,08:00,12:00,Even,Bowdoin St,Levant St,0.0468,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:25:51+00,TEBRO1,0,247
3589,Homes Ave,3,North Dorchester,08:00,12:00,Odd,Gevena Ave,Topliff St,0.1072,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:33:45+00,HOMES1,390,956
3590,Homes Ave,3,North Dorchester,08:00,12:00,Even,Geneva Ave,Topliff St,0.1072,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:35:04+00,HOMES1,390,956
3591,Holiday St,3,North Dorchester,08:00,12:00,Odd,Geneva Ave,Topliff St,0.0818,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:37:37+00,HOLID1,655,1087
3592,Holiday St,3,North Dorchester,08:00,12:00,Even,Geneva Ave,Topliff St,0.0818,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:38:18+00,HOLID1,655,1087
3593,Browning Ave,3,North Dorchester,12:00,16:00,Odd,Bernard St,Wales St,0.1595,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 18:00:15+00,BROWN2,0,834
3594,Browning Ave,3,North Dorchester,12:00,16:00,Even,Bernard St,Wales St,0.1595,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 18:00:50+00,BROWN2,0,834
3595,C St,5,South Boston,13:00,17:00,Odd,Old Colony Ave,West Seventh St,0.0570,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2015-04-23 18:39:00+00,C ST 1,0,304
3596,C St,5,South Boston,13:00,17:00,Even,Old Colony Ave,West Seventh St,0.0570,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2015-04-23 18:39:58+00,C ST 1,0,304
3597,B St,5,South Boston,13:00,17:00,Odd,West Seventh St,West Broadway,0.2352,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2015-04-23 18:42:24+00,B ST 1,0,1242
3598,B St,5,South Boston,13:00,17:00,Even,West Seventh St,West Broadway,0.2352,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2015-04-23 18:43:14+00,B ST 1,0,1242
3599,West Fifth St,5,South Boston,13:00,17:00,Odd,Dorchester Ave,B St,0.1146,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2015-04-23 18:45:35+00,WEST 10,0,605
3600,West Fifth St,5,South Boston,13:00,17:00,Even,Dorchester Ave,B St,0.1146,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2015-04-23 18:46:22+00,WEST 10,0,605
3601,Bartlett St,1C,Charlestown,08:00,12:00,Even,Pearl St,Sullivan St,0.0464,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-06-17 13:28:53+00,BARTL3,0,245
3602,Bartlett St,1C,Charlestown,08:00,12:00,Odd,Pearl St,Sullivan St,0.0464,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-06-17 13:29:38+00,BARTL3,0,245
3604,Boylston St,10F,Fenway/Kenmore,05:00,07:00,Odd,Fenway,Park Dr,0.2201,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,t,f,2016-01-06 15:36:52+00,BOYLS6,8009,9171
3605,Ransom Rd,4,Allston/Brighton,08:00,12:00,Odd,Claymoss Rd,Colborne Rd,0.1201,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2016-03-08 15:58:49+00,RANSO1,0,634
